param_prl  stim  subj_idx    value_prl           std        2.5q          25q         50q         75q       97.5q       mc_err
pos_alpha    food    70          2.1877      1.8765   -0.790942     0.803499     1.94047     3.31233     6.44547    0.0735344
pos_alpha    food    71         1.58348     1.56364   -0.404861     0.488548     1.18071     2.27788      5.7181    0.0593198
pos_alpha    food    72        -1.34451     3.37269    -7.06043     -4.06244    -1.44691     1.06934     5.19881      0.14554
pos_alpha    food    73         1.89568      1.6508   -0.283407     0.734315      1.5204     2.66263     6.13391    0.0616536
pos_alpha    food    74         2.45367     1.79073   -0.147106      1.18454     2.13802     3.45855     6.67327    0.0564211
pos_alpha    food    75         1.98911     1.73991   -0.662564     0.798566     1.67005     2.97568     6.22774    0.0581345
pos_alpha    food    76        -2.36867    0.257168    -2.79898     -2.50321    -2.36432    -2.23927    -2.02311    0.0127632
pos_alpha    food    77        0.314543     1.76221    -1.94403    -0.857875   -0.171948    0.965373     4.95034    0.0812907
pos_alpha    food    78         0.51767     1.68794    -1.91268      -0.5293    0.169108      1.1769     5.09811    0.0548968
pos_alpha    food    79         2.55591     1.66235    0.220164       1.3093     2.25885     3.43455     6.65458      0.05536
pos_alpha    food    80       -0.323942     2.95835    -5.71751     -2.73178   -0.028555     1.71712     5.54198     0.113037
pos_alpha    food    81       -0.989245     3.16705    -6.45923     -3.38999    -1.08638     1.24461     5.38031      0.12222
pos_alpha    food    82       -0.712015     2.71733    -4.75658     -2.74554    -1.38872      1.0299     5.41918     0.126084
pos_alpha    food    83         2.46126     1.80668   -0.267555      1.17209     2.09964     3.49967     6.60299    0.0575954
pos_alpha    food    84        -1.55844    0.651752    -2.97714     -1.89857     -1.5493    -1.16026   -0.376492    0.0175672
pos_alpha    food    85        -1.72056     2.69754    -5.87073     -3.60319    -2.28107   -0.307698     4.85915     0.089955
pos_alpha    food    86        -1.30572     1.61215    -2.96888      -2.2947    -1.82117   -0.913257     3.64246     0.103806
pos_alpha    food    87        -2.33738     1.59463    -4.45331     -3.23545    -2.69287    -1.87858     2.05476    0.0771993
pos_alpha    food    88     -0.00740093    0.970961    -1.30419    -0.648721   -0.148716    0.372117      2.5395    0.0483567
pos_alpha    food    89        -2.84083     2.13576    -6.46189     -3.71424    -3.27325    -2.74321     3.62903     0.131459
pos_alpha    food    90          1.9457     1.47652  -0.0233545      0.89347     1.57635     2.66049     5.56755    0.0520125
pos_alpha    food    91         1.26279     1.02817  -0.0213309     0.614815     1.03501     1.59009     3.86971    0.0357756
pos_alpha    food    92       -0.102693    0.517157    -0.99635    -0.456042   -0.133538     0.18317     1.00477    0.0176045
pos_alpha    food    93       0.0995768     2.85441    -5.30661     -1.95781  -0.0173477     2.06074     5.85407      0.08415
pos_alpha    food    94         1.06313     2.56864    -4.21496    -0.601781     1.19378     2.81495     5.88706     0.101025
pos_alpha    food    95         2.40314     2.54609    -3.80929      1.25389     2.58648     3.99886     6.89707     0.127039
pos_alpha    food    96        -1.49126     1.18249     -3.3772     -2.30903    -1.50383    -0.87945     1.09176    0.0567074
pos_alpha    food    97       -0.847893     2.78509    -3.81474     -2.81809    -2.06105     1.05108     5.71513     0.192972
pos_alpha    food    98         2.75561     1.70118   0.0271211      1.50787     2.55116     3.81529     6.54585    0.0459174
pos_alpha    food    99        -1.30524     1.78693    -3.82918     -2.16158     -1.6648    -1.05106     4.06858    0.0858486
pos_alpha    food    100      -0.486738     1.74477    -3.02809     -1.69451   -0.682846    0.358914     3.85941    0.0649903
pos_alpha    food    101        2.01566     2.13373    -1.80447     0.549178     1.83642      3.2908     6.67996     0.070719
pos_alpha    food    102        3.79998     1.63096     1.23432      2.58909     3.60174     4.75328      7.5876    0.0477923
pos_alpha    food    103      -0.996659    0.361186    -1.62982     -1.22516    -1.02502   -0.782854   -0.219793    0.0151126
pos_alpha    food    104       -2.24494    0.925511    -3.39781      -2.7489    -2.37337    -1.96121 -0.00923291    0.0446797
pos_alpha    food    105      -0.728423     2.45893    -3.68953     -2.57397    -1.46953    0.644815     5.42308     0.123914
pos_alpha    food    106         1.9613     1.88963     -1.0365     0.572871     1.66183     3.05061     6.27889    0.0717423
pos_alpha    food    107        2.45385     1.59975    0.410715      1.31111     2.04128     3.17284     6.35905     0.052547
pos_alpha    food    108         2.4786     1.75867  0.00159016      1.16714      2.1669     3.48244     6.65455    0.0524384
pos_alpha    food    109       -1.03585     3.29229    -6.65064     -3.66737    -1.10899     1.46587     5.40802     0.134461
pos_alpha    food    110        3.37598     1.67486    0.849013      2.18503     3.14246     4.36277     7.18559    0.0509779
pos_alpha    food    111        2.41883     1.62296    0.312103       1.2462      2.0172     3.23644     6.57665    0.0508158
pos_alpha    food    112       -1.25901     1.99683    -4.45866      -2.3777    -1.69326   -0.586739     3.95539    0.0813119
pos_alpha    food    113        3.02386     1.84323   -0.206998      1.78221     2.82339     4.15659     7.03877    0.0461144
pos_alpha    food    114         1.6677     2.00617    -1.08573     0.103042     1.24674     2.88476     6.42111    0.0700748
pos_alpha    food    115      -0.786952     2.73152    -3.46435     -2.71726    -2.11922      1.1132     5.95635     0.207051
pos_alpha    food    116      -0.866002     2.55637    -2.91064     -2.47217    -2.22285    0.574869     5.50638     0.225843
pos_alpha    food    117       0.544764     1.76193    -1.80138    -0.618722    0.152767     1.22222     5.25349     0.064858
pos_alpha    food    118        3.18581     1.70965    0.643189      1.91716     2.91882     4.16419     7.07428     0.044596
pos_alpha    food    119        3.40782      1.7742    0.290993      2.19918     3.23604     4.44475     7.44399    0.0550353
pos_alpha    food    120        2.73255     2.29331    -2.90668      1.55424     2.80583     4.11415     7.06895      0.10932
pos_alpha    food    121        2.57934     1.60633    0.359904      1.40602     2.25297     3.37595     6.53671    0.0514203
pos_alpha    food    122       0.914777     1.70352    -1.53065    -0.267404    0.542136     1.72962     5.22994    0.0867672
pos_alpha    food    123        2.49227     1.75986  -0.0239645      1.16969     2.15542     3.50407     6.70719    0.0513757
pos_alpha    food    124        -1.8961     2.04899    -3.92395     -3.09478    -2.48156    -1.56058     4.28077     0.118828
pos_alpha    food    125        2.99377     1.54808    0.855309       1.8605     2.65873     3.82356      6.7508    0.0445409
pos_alpha    food    126      -0.845527      1.3669    -2.52604     -1.70348    -1.15227   -0.402114     3.22574     0.074134
pos_alpha    food    127         1.1929      2.2123    -1.97085    -0.448469    0.741113     2.44631      6.4395    0.0754317
pos_alpha    food    128         3.1772     1.65089    0.831604      1.97629      2.9016     4.03482     7.23978    0.0560628
pos_alpha    food    129       -1.86804    0.706722    -2.98341       -2.364    -1.95513     -1.4489   -0.241149    0.0402439
pos_alpha    food    130       -1.07581     1.84971    -5.48017     -1.86388    -1.21115   -0.388015     3.50019    0.0796725
pos_alpha    food    131        2.28108     2.71513    -4.37909      1.19958     2.54235     3.93651     6.92097     0.147653
pos_alpha    food    132        2.80406     1.93051    -0.64978      1.48634     2.71321     4.09819     6.82268    0.0629299
pos_alpha    food    133      -0.778753     1.63234    -3.03321     -1.83878   -0.968929   -0.142821     3.70353    0.0874183
pos_alpha    food    134       -1.49187    0.309009    -2.02651      -1.6919    -1.50828    -1.31891   -0.823941    0.0132095
pos_alpha    food    135        2.74919     2.51411    -1.70817     0.941015     3.08268     4.46392     7.50378     0.137453
pos_alpha    food    136       -0.80123    0.504542    -1.80939     -1.10666   -0.796195   -0.460303    0.138766    0.0182584
pos_alpha    food    137        2.64365     2.08738    -1.09849      1.17809     2.46714     3.90336     7.19725    0.0616284
pos_alpha    food    138        3.37418     1.71753    0.622733      2.08493     3.15789     4.47742     7.21137    0.0495934
pos_alpha    food    139        3.27712     1.73334    0.743649      1.99947     2.99698     4.30627     7.38397    0.0563951
pos_alpha    food    140        1.55778     2.36283    -2.31585    -0.159672     1.43057     3.09078     6.44799    0.0942343
pos_alpha    food    141       -2.61734    0.937096     -3.8567     -3.18183      -2.801    -2.31757  -0.0144409    0.0346498
pos_alpha    food    142       -1.33242     3.57422     -7.2606      -4.2207    -1.52149     1.41352     5.67255     0.178702
pos_alpha    food    143       -1.28398    0.690829    -2.30575      -1.7104    -1.35621   -0.966821    0.189584    0.0322587
pos_alpha    food    144       -1.35689     2.34429    -4.52214     -2.88946    -2.10666    -0.16424      4.5467     0.139355
pos_alpha    food    145      -0.941542     2.97551    -5.95918     -3.05567     -1.3852     1.02201     5.33117      0.12165
pos_alpha    food    146        2.98986     1.76634    0.406822      1.73553     2.66388     3.90931     7.15037    0.0551053
pos_alpha    food    147      -0.566637    0.564803      -1.583    -0.933802   -0.596069   -0.238696    0.571244    0.0220135
pos_alpha    food    148       -0.11005    0.945537    -1.40037    -0.686819   -0.260052    0.263082     2.09398    0.0316354
pos_alpha    food    149       -1.81687     3.25518    -6.69619     -4.36869    -2.51226    0.563184     4.96333     0.151415
pos_alpha    food    150       0.398791     2.92872    -4.86604     -1.79736    0.473303     2.44206     6.07433      0.11527
pos_alpha    food    151       -1.66216     1.85969    -4.19492     -2.74658    -2.12727    -1.02117     3.61818    0.0668835
pos_alpha    food    152        2.93744     1.80033  -0.0401226      1.70512     2.72221     4.01731     7.05745    0.0542204
pos_alpha    food    153       -0.92146     3.13264      -6.591     -3.37299   -0.917355     1.29719     5.39029     0.118781
pos_alpha    food    154        2.16877     2.56671    -3.55455     0.807274     2.24158     3.75722     7.05323    0.0738729
pos_alpha    food    155      -0.506806     1.36696    -2.18174     -1.31918   -0.788857   -0.149287      3.2893    0.0665245
pos_alpha    food    156       -1.60813     1.96083    -4.45282     -2.85622    -2.04179   -0.761561     3.73918    0.0936366
pos_alpha    food    157      -0.993189    0.803252    -2.57964     -1.50613   -0.997409   -0.500096    0.584585    0.0405623
pos_alpha    food    158        2.28013      1.7282   0.0177786     0.987102      1.8616     3.12629     6.51694    0.0640669
pos_alpha    food    159       0.796729     1.55024    -1.15887    -0.255155    0.400233     1.39151     4.96174    0.0663372
pos_alpha    food    160        3.78612     1.74355    0.848507      2.55416     3.63656     4.85426     7.86837    0.0481096
pos_alpha    food    161      -0.402169     2.02317    -2.88282     -1.91343   -0.965088    0.673465     4.86227      0.12759
pos_alpha    food    162        1.79316     1.79058   -0.511889     0.494954     1.38335     2.73697      6.1058    0.0690097
pos_alpha    food    163       0.302686     1.30694    -1.18873    -0.551757  -0.0194285    0.726354     4.20266    0.0604197
pos_alpha    food    164        2.30788     2.20555    -1.57695     0.767103     2.16506      3.7184     6.95111    0.0932161
pos_alpha    food    165       -2.49304     0.77794    -3.88327     -2.96273    -2.51585    -2.07335   -0.891365    0.0288776
pos_alpha    food    166       0.124944     1.76711    -2.12246     -1.20155   -0.276683     1.02205     4.82461     0.114773
pos_alpha    food    167       -2.08743    0.630966    -3.12516     -2.52802    -2.15382    -1.71143    -0.74007    0.0316159
pos_alpha    food    168        2.17891     2.36589    -2.60255     0.695708     2.16907     3.68258     6.83402    0.0842845
pos_alpha    food    169       -1.55513     3.35995    -7.20982     -4.26861    -1.99673     1.02223     5.19613     0.161807
pos_alpha    food    170        1.44717     1.81296    -1.21503     0.169982     1.05861     2.36351     6.02949    0.0513966
pos_alpha    food    171       -1.53376    0.357501    -2.15562     -1.77764    -1.55152    -1.32402    -0.80299    0.0151678
pos_alpha    food    172        2.44914     1.51923    0.448262      1.34183     2.06646     3.24716     6.19787     0.048046
pos_alpha    food    173        2.21446     2.02277    -1.23686     0.752269     2.12922      3.4856     6.58523    0.0731203
pos_alpha    food    174        2.49021     1.88909   -0.391651      1.12717     2.22784     3.60433     6.60435     0.067185
pos_alpha    food    175      -0.121134     2.68853     -4.5213     -2.16191   -0.441438      1.6865     5.44809     0.107031
pos_alpha    food    176       -1.09884     2.91172    -6.02324     -3.14422    -1.52986    0.878585     5.01958    0.0989033
pos_alpha    food    177         1.5037     2.18296    -2.24463    0.0550114     1.26683     2.72522        6.44    0.0654249
pos_alpha    food    178       -1.50036    0.897972    -2.66289     -1.99437    -1.63974    -1.20014    0.252524    0.0463414
pos_alpha    food    179        2.80731     2.48159    -2.78932      1.74486     2.98568     4.38237     7.36713     0.154303
pos_alpha    food    180        2.75064     1.68892    0.382015      1.48433     2.42212      3.6792     6.89682    0.0503532
pos_alpha    food    181      0.0306442     3.05494    -4.10062     -2.57816   -0.441371     2.33902     6.41685     0.179885
pos_alpha    food    182        1.92448     1.71994   -0.542095     0.699102     1.54541     2.84942     6.21116    0.0634643
pos_alpha    food    183        2.03383     2.76148      -4.224     0.717075     2.27268      3.7651     7.07586      0.11577
pos_alpha    food    184       0.950694     2.85755    -5.30925    -0.548171      1.0996     2.66897     6.48645    0.0822144
pos_alpha    food    185         -1.147     2.13605    -4.04777     -2.77781    -1.58807    0.121197     3.86449     0.113957
pos_alpha    food    186        1.18646     2.34899    -2.36408    -0.793202     1.01425     2.75995     6.23517     0.136324
pos_alpha    food    187       -1.68061     1.25881    -3.38987     -2.39599     -1.8987    -1.27902     1.93483    0.0696844
pos_alpha    food    188        1.44711     2.63306    -2.98611    -0.620868     1.42991     3.28641     6.69284     0.113172
pos_alpha    food    189        3.88152     1.59461     1.31823      2.75171     3.68702     4.84475     7.57528    0.0428054
pos_alpha    food    190      -0.271029     2.81579    -4.86161     -2.50508   -0.527382     1.66064      5.8342     0.138789
pos_alpha    food    191     0.00401122     2.92711    -5.15863     -2.25671  0.00979646     1.96639     5.97766    0.0913043
pos_alpha    food    192       -1.40171    0.722789    -2.54728     -1.87184    -1.46108    -1.00473 -0.00994036    0.0385147
pos_alpha    food    193      0.0309265     3.27159      -5.114     -2.75981   -0.240017     2.51337     6.35224     0.176643
pos_alpha    food    194       0.619619     2.89838     -5.0826     -1.34896    0.824567     2.55902      6.1655     0.111532
pos_alpha    food    195        1.52839     1.42374   -0.322889     0.562321     1.17553      2.0657     5.37398    0.0627938
pos_alpha    food    196        2.30739      2.4479    -2.80369      1.00622     2.37076     3.78083     7.06808     0.112697
pos_alpha    food    197        0.36254    0.928539    -1.01088    -0.210609    0.246781    0.764451     2.41748    0.0331794
pos_alpha    food    198       -2.09736    0.590516    -3.01782     -2.47409     -2.1734    -1.82909   -0.715936     0.031695
pos_alpha    food    199        2.36754     1.61862    0.220487      1.21336     1.96547     3.19265       6.372     0.051965
pos_alpha    food    200       -2.53418    0.663889    -3.46574     -2.88789    -2.58634    -2.27866     -1.3745    0.0362831
pos_alpha    food    201        2.32958     1.92711   -0.611798     0.950605     2.00946     3.51213     6.61381    0.0659249
pos_alpha    food    202         -1.728    0.823905    -2.92672     -2.28446    -1.84991    -1.34268    0.378515     0.045069
pos_alpha    food    203      -0.284716     1.39728    -2.09405     -1.17951   -0.521087    0.245783     3.29304    0.0603685
pos_alpha    food    204        1.44083     1.46294   -0.249348     0.453263     1.05076     1.98752     5.46065    0.0580075
pos_alpha    food    205      -0.976542     1.60985    -2.92289      -2.0297    -1.37016   -0.352291     3.39812    0.0562229
pos_alpha    food    206      -0.918503      1.0396    -2.26085     -1.58422    -1.13144   -0.517641     1.75791    0.0593008
pos_alpha    food    207       0.659981     1.08046   -0.728549   0.00763996    0.432643    0.989426     3.63439    0.0456567
pos_alpha    food    208     -0.0627442     1.25962    -1.61146    -0.824921   -0.365613    0.296719     3.72173    0.0441615
pos_alpha    food    209       -1.05101     1.08856    -2.33675     -1.71929    -1.30669   -0.700919     1.82072    0.0586967
pos_alpha    food    210       -1.27404     2.37743    -5.39389     -2.64395    -1.73253   -0.229936     4.45942    0.0779403
pos_alpha    food    211        2.41196     1.93727    -1.28011      1.14399     2.28008     3.54132     6.54637     0.078096
pos_alpha    food    212      -0.322017     3.20899    -6.17469     -2.91904   -0.104853     2.01905     5.73476     0.133579
pos_alpha    food    213      -0.321964     1.48873     -2.4805     -1.26493   -0.544324    0.185664     3.72763    0.0619286
pos_alpha    food    214        1.91572     2.15776    -2.00282     0.440497     1.85832      3.2506     6.65884    0.0858425
pos_alpha    food    215       -1.35184    0.494816    -2.22788      -1.6922    -1.38023    -1.04612    -0.22833    0.0206442
pos_alpha    food    216        1.93121     2.86707    -4.62734     0.578544     2.23455     3.78799     6.87415     0.114353
pos_alpha    food    217        2.52187     1.78588  -0.0944091      1.25667     2.22957      3.4733     6.92735    0.0550886
pos_alpha    food    218        1.11639     2.16351     -1.7785    -0.641079    0.690817     2.55856     6.06524     0.114629
pos_alpha    food    219       0.534157     1.95398    -2.47097    -0.780548    0.229361      1.5899     5.29938    0.0730894
pos_alpha    food    220         2.5733     1.83353   -0.314067      1.23304      2.3284     3.71154       6.639    0.0621062
pos_alpha    food    221        1.09527     1.65796    -1.08215   0.00505209    0.723462     1.72915     5.69066    0.0720412
pos_alpha    food    222      -0.621892     2.95805    -6.37369      -2.5988    -0.60961     1.29779     5.33449    0.0905927
pos_alpha    food    223        2.72745     1.69701    0.446186      1.46624     2.38465     3.56752     6.89921    0.0533595
pos_alpha    food    224        3.30292     1.71172    0.612035      2.08179     3.06087     4.35906     7.22501    0.0460085
pos_alpha    food    225        2.61393     1.56287    0.432961      1.48789     2.28169     3.44441     6.55718    0.0440383
pos_alpha    food    226        1.45788     1.53508   -0.426855     0.400276     1.06925     2.10093     5.60477    0.0534767
pos_alpha    food    227      -0.447917     1.13673    -1.77566     -1.12329   -0.681711   -0.134383     3.18199    0.0594425
pos_alpha    food    228       0.668457     1.32654    -1.01771    -0.190687    0.370684     1.15451      4.2752    0.0628159
pos_alpha    food    229      -0.214057     2.01736    -3.26422     -1.62195   -0.505143    0.873558     4.59523    0.0991263
pos_alpha    food    230       -1.40477    0.915419     -2.7474     -1.99356    -1.50411   -0.959548    0.594413    0.0407133
pos_alpha    food    231       -1.78768     1.82493    -4.12594     -2.84094    -2.17598    -1.22376     3.54283    0.0799515
pos_alpha    food    232      -0.823619    0.967193    -2.03687     -1.44575    -1.04098   -0.438926     1.73144    0.0543354
pos_alpha    food    233        1.31218     1.35014   -0.147702     0.483749    0.970596      1.6946     5.02438    0.0500917
pos_alpha    food    234       -0.72487    0.702115    -1.81291     -1.16125   -0.779888   -0.373669    0.580164    0.0284386
pos_alpha    food    235       0.428282     2.86305    -5.11355     -1.60185    0.442558     2.31635     6.23558       0.1198
pos_alpha    food    236       -1.24787     1.09718    -2.51012     -1.83608    -1.44712   -0.921022     1.25697    0.0594016
pos_alpha    food    237       0.463426     1.42557    -1.36035    -0.485692    0.117635     1.01209      4.4623    0.0381333
pos_alpha    food    238        3.67153     1.79363    0.581431      2.46401     3.46258      4.6798     7.73932    0.0502487
pos_alpha    food    239       -2.16892     3.05042    -7.21832     -4.33676       -2.82    -0.19052     4.68833     0.117911
pos_alpha    food    240       -1.50038    0.515401    -2.44446     -1.84446    -1.52373    -1.19568   -0.415605    0.0202737
pos_alpha    food    241       -1.70531     1.86931    -3.90121     -2.83846    -2.24838    -1.14307     3.69512    0.0875682
pos_alpha    food    242      -0.822909    0.871849    -1.81477     -1.30414   -0.957686   -0.573176     1.13351    0.0440222
pos_alpha    food    243        1.88805     1.69611   -0.281167     0.708464     1.47618     2.65057     6.17278    0.0667152
pos_alpha    food    244       -1.82076     2.28479    -4.85119     -3.25499     -2.4814   -0.956546      4.1081     0.126573
pos_alpha    food    245      -0.788422    0.888467    -1.80551     -1.29763    -0.96183   -0.508141     1.24376     0.041507
pos_alpha    food    246       0.704235     2.11033    -2.45225    -0.804971    0.382298     1.87264     6.08982    0.0866173
pos_alpha    food    247        3.85306     1.69067     1.19175      2.61108     3.67041     4.78371      7.8762    0.0527949
pos_alpha    food    248       -1.27047     2.77063    -5.41472     -3.24156    -1.79461    0.346086      5.1962      0.10539
pos_alpha    food    249       0.145877    0.878756    -1.05293    -0.391641 -0.00557736    0.475885     2.49765     0.031481
pos_alpha    food    250        1.03617     1.26205   -0.446232     0.245687    0.766104     1.40671     4.72709    0.0561389
pos_alpha    food    251       0.119004     2.79579    -5.04154      -1.9168   0.0411713     1.98094     5.73376     0.081294
pos_alpha    food    252       -3.45536     3.16046      -7.672      -5.5676     -4.4431    -1.80419     4.08726     0.181658
pos_alpha    food    253        1.65977     1.50293    -0.29848     0.633083     1.29163     2.29669      5.5888    0.0607235
pos_alpha    food    254       -1.94347      3.0146    -6.58842     -4.10205    -2.70976    0.200513     4.62098     0.138154
pos_alpha    food    255       -1.01589     1.85838    -3.40999     -2.29029    -1.49256   -0.151658     3.96586     0.112019
pos_alpha    food    256        1.95315     1.69286   -0.350035     0.765693     1.60447     2.78857     6.06167    0.0540152
pos_alpha    food    257       0.354567     2.06239    -2.71126     -1.12608    0.031873     1.49903     5.16073    0.0955639
pos_alpha    food    258        1.53792     1.38057   -0.294121     0.580242     1.22628     2.16405      5.1128    0.0505368
pos_alpha    food    259        2.05825     1.78709   -0.433525     0.814694     1.64301     2.97271     6.75458    0.0588416
pos_alpha    food    260      -0.306831     3.03096    -4.68388     -2.99432   -0.555025     1.98152     5.92866      0.17874
pos_alpha    food    261        2.50133     1.74296   -0.168819      1.20218     2.24814      3.5274     6.38526    0.0607035
pos_alpha    food    262       -2.10321    0.645286    -3.05251     -2.56109    -2.23519    -1.75792    -0.51829    0.0325601
pos_alpha    food    263       -1.63282     3.17555    -6.81441     -3.96613    -2.20051    0.497674       5.054      0.12705
pos_alpha    food    264       0.943981     1.41705   -0.773679  -0.00599034     0.57344     1.47975     4.81071    0.0606613
pos_alpha    food    265       -1.00563     1.78274    -2.90937     -2.17566    -1.58346    -0.26329     4.25221     0.124897
pos_alpha    food    266      -0.702992     2.95769    -5.81219      -2.8869    -0.79205     1.15435     5.19309    0.0946915
pos_alpha    food    267        1.35646     1.23257  -0.0375859     0.590101     1.05129     1.72108     4.72289    0.0484112
pos_alpha    food    268       -1.26699     1.94295    -4.37504     -2.56878    -1.69334   -0.112838       3.135    0.0932735
pos_alpha    food    269        2.87703     1.79545   0.0493695      1.54558     2.65735     3.98474     7.12006    0.0489539
pos_alpha    food    270        4.22297     1.55247     1.81037       3.1592     3.99905     5.06381     7.72929    0.0449256
pos_alpha    food    271      -0.811184     3.35993    -6.80471     -3.41408   -0.820265     1.60365     5.66885     0.131452
pos_alpha    food    272        1.83795     1.75655   -0.583735     0.556365      1.4653     2.80264     6.28982    0.0626018
pos_alpha    food    273       0.279399     2.08792    -2.58957     -1.28461  -0.0536306     1.32433     5.39066     0.118821
pos_alpha    food    274         2.4985     2.32072    -1.75707     0.869128     2.60119       4.042     7.03885     0.101493
pos_alpha    food    275        2.44738     1.82646   -0.761067      1.21222     2.19123     3.52593     6.57019    0.0528385
pos_alpha    food    276         1.1364     2.41297    -2.46786    -0.869767    0.917534     2.79662     6.23913     0.122097
pos_alpha    food    277       -3.34801    0.409216    -4.01639     -3.58147    -3.36363    -3.14612    -2.68791    0.0180865
pos_alpha    food    278       -1.58038     3.38619     -7.1165     -4.31436    -1.76826    0.859236     5.41572       0.1354
pos_alpha    food    279       -2.44032     3.16733    -7.06838     -4.67279    -3.31799   -0.353901     4.70188     0.142191
pos_alpha    food    280     -0.0666444     1.65946    -1.98611     -1.19717   -0.567016    0.550526     4.42462     0.106641
pos_alpha    food    281      -0.394673    0.686869    -1.48979    -0.848257   -0.463175  -0.0284991     1.15707     0.030747
pos_alpha    food    282        4.09829     1.59569     1.58758       2.9732     3.91627     5.02159     7.63628    0.0505708
pos_alpha    food    283        2.31094     1.60028    0.163063      1.16948     1.96924     3.09362     6.51971    0.0527757
pos_alpha    food    284       -1.22574    0.822693    -2.31368     -1.69769    -1.35262   -0.931102    0.653166      0.03928
pos_alpha    food    285        3.27336     1.71842    0.608499      2.01685     3.04419     4.32104     7.26185    0.0483227
pos_alpha    food    286       0.164799     1.37924    -1.58483    -0.667235   -0.113068    0.581744     4.26086     0.060819
pos_alpha    food    287       0.211988    0.995777    -1.08232    -0.374211   0.0437107    0.544392     2.79261    0.0430439
pos_alpha    food    288      -0.478021     2.24846    -2.77887     -2.00579    -1.42725    0.559634     5.24053      0.12373
pos_alpha    food    289     -0.0167553     2.34896    -3.35417     -1.91997   -0.341932      1.4719     5.38519     0.134656
pos_alpha    food    290        2.40951     1.56266    0.303864      1.27078     2.06095     3.25199     6.22662     0.045678
pos_alpha    food    291        0.55671     2.57118    -4.12633     -1.30012      0.4383     2.20356     6.02063    0.0832672
pos_alpha    food    292      -0.791344    0.614733    -1.81205     -1.18469   -0.846957   -0.487331    0.586166    0.0284385
pos_alpha    food    309        3.46268     1.84345    0.159935      2.20343     3.35032     4.61085     7.61495    0.0475095
pos_alpha    food    310        2.92286     2.04462   -0.756363      1.56196     2.77534     4.15468     7.51439    0.0583296
pos_alpha    food    311      -0.153253     1.79743    -2.43196     -1.38863   -0.559153    0.515487     4.64272    0.0834431
pos_alpha    neutral    1     -0.286035     3.50837    -7.05389     -3.04102   -0.081453     2.21358     6.17137     0.168801
pos_alpha    neutral    2       1.05903     3.22342    -5.31326     -1.00862     1.44521     3.20602     6.93418     0.124083
pos_alpha    neutral    3     0.0691925     2.66093    -3.89198     -1.82064   -0.499679     1.61334     6.21576    0.0952259
pos_alpha    neutral    4      -1.73174    0.412323    -2.45727     -2.01389    -1.75628    -1.48472   -0.876959    0.0204021
pos_alpha    neutral    5       2.56649     1.68876    0.409429      1.31357     2.20836     3.38795     6.82245    0.0492422
pos_alpha    neutral    6       1.18119     3.23173     -5.4638      -0.6183     1.52768     3.33445     6.82128     0.130559
pos_alpha    neutral    7      0.310973      2.6551    -3.79755     -1.97236    0.247232     2.12425     5.99092     0.142906
pos_alpha    neutral    8       2.54642     2.15685   -0.742965     0.964548     2.20042     3.86098     7.54787    0.0660701
pos_alpha    neutral    9      0.100734      3.2594    -6.28672     -2.25826    0.346923     2.27832     6.28239     0.145949
pos_alpha    neutral    10       3.3208     1.76114    0.906949      2.02173     2.96107     4.20041     7.89574     0.058665
pos_alpha    neutral    11     0.513621     1.73355    -1.55333    -0.622217   0.0561085     1.13896     5.36252    0.0733303
pos_alpha    neutral    12      2.45745     2.00086   -0.583902     0.943961     2.13822     3.69709     6.94364    0.0671522
pos_alpha    neutral    13     0.900773     2.57238    -3.13658     -1.09356    0.537693     2.59335     6.37194    0.0993015
pos_alpha    neutral    14      1.92941     1.64646  -0.0256552     0.835813     1.41419      2.5696     6.40859    0.0551011
pos_alpha    neutral    16      3.35527     1.90861    0.273636       1.9863     3.12924     4.51896     7.76944    0.0469274
pos_alpha    neutral    17      2.71661     1.90836    0.034573       1.2647     2.36647     3.77539     7.18226    0.0579263
pos_alpha    neutral    18     0.377878     1.53353    -1.57065    -0.542509   0.0202635    0.822179     4.66805    0.0641342
pos_alpha    neutral    19      3.91217      1.7905     1.02519      2.60348       3.716     5.01516     8.01833    0.0515862
pos_alpha    neutral    20    -0.552183     1.02207    -2.03095     -1.21252   -0.718142   -0.101584     2.11666     0.054098
pos_alpha    neutral    21      1.28561     2.93318    -3.63929     -1.30342     1.47847      3.4555     6.88823     0.123488
pos_alpha    neutral    22     -1.36637    0.977527    -2.69823     -1.92792     -1.5005    -1.01866    0.762393    0.0588016
pos_alpha    neutral    23      1.66741     1.64416   -0.421127     0.528211     1.25071     2.31691     5.92891    0.0571949
pos_alpha    neutral    24       3.1447     1.80633    0.350878      1.77006     2.89041       4.267     7.30319    0.0489448
pos_alpha    neutral    25      4.10035      1.7531      1.4152      2.84326     3.82417     5.10653     8.16312    0.0532085
pos_alpha    neutral    26      3.39304     1.99129    0.221453      1.97435     3.10249     4.59946     7.91806     0.057545
pos_alpha    neutral    27    -0.964056     3.34246    -6.03595     -3.47078    -1.77326     1.39705     6.19212      0.18093
pos_alpha    neutral    28      2.83251     1.97687  -0.0850619      1.35067     2.59423     4.03913     7.47403     0.053895
pos_alpha    neutral    29     -1.72665    0.640365    -2.74666      -2.1765    -1.78749    -1.36924   -0.263328    0.0331924
pos_alpha    neutral    31       0.7374     2.58117    -3.28809     -1.26653     0.58512     2.31299     6.63588    0.0973726
