subj_idx,choice,reward,n_trials
67,2,-1,320
67,1,1,320
67,1,-1,320
67,2,1,320
67,2,-1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,-1,320
67,2,1,320
67,1,-1,320
67,2,1,320
67,2,1,320
67,2,-1,320
67,1,-1,320
67,2,-1,320
67,1,-1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,1,-1,320
67,2,1,320
67,2,-1,320
67,1,-1,320
67,2,1,320
67,2,1,320
67,2,-1,320
67,1,-1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,-1,320
67,2,-1,320
67,2,-1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,-1,320
67,2,1,320
67,2,-1,320
67,1,-1,320
67,1,-1,320
67,1,-1,320
67,2,-1,320
67,1,-1,320
67,2,-1,320
67,2,-1,320
67,2,-1,320
67,2,1,320
67,2,-1,320
67,1,-1,320
67,2,-1,320
67,2,-1,320
67,2,-1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,-1,320
67,1,1,320
67,1,-1,320
67,2,-1,320
67,1,1,320
67,1,-1,320
67,1,-1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,1,320
67,1,-1,320
67,1,1,320
67,1,1,320
67,2,1,320
67,1,-1,320
67,2,1,320
67,2,-1,320
67,1,-1,320
67,2,1,320
67,2,-1,320
67,2,-1,320
67,1,-1,320
67,2,1,320
67,1,-1,320
67,1,1,320
67,1,-1,320
67,1,-1,320
67,2,-1,320
67,1,-1,320
67,1,-1,320
67,1,-1,320
67,2,1,320
67,2,1,320
67,2,-1,320
67,1,1,320
67,1,-1,320
67,2,-1,320
67,1,-1,320
67,1,1,320
67,1,-1,320
67,1,-1,320
67,2,1,320
67,2,-1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
67,2,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,1,320
255,1,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,1,320
255,1,-1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,1,320
255,1,-1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,1,320
255,2,-1,320
255,1,-1,320
133,2,1,320
133,2,1,320
133,2,-1,320
133,2,-1,320
133,1,1,320
133,1,1,320
133,1,1,320
133,1,-1,320
133,2,-1,320
133,2,1,320
133,2,-1,320
133,1,1,320
133,1,-1,320
133,1,-1,320
133,1,-1,320
133,1,1,320
133,2,-1,320
133,1,1,320
133,1,1,320
133,1,-1,320
133,2,-1,320
133,1,1,320
133,2,1,320
133,2,-1,320
133,1,1,320
133,1,-1,320
133,2,1,320
133,1,-1,320
133,2,1,320
133,2,-1,320
133,1,1,320
133,1,1,320
133,2,-1,320
133,1,1,320
133,1,1,320
133,1,1,320
133,2,-1,320
133,1,1,320
133,1,1,320
133,1,1,320
133,1,-1,320
133,1,-1,320
133,2,-1,320
133,1,-1,320
133,2,1,320
133,2,1,320
133,2,1,320
133,2,1,320
133,2,1,320
133,2,1,320
133,2,-1,320
133,1,-1,320
133,2,1,320
133,2,-1,320
133,1,-1,320
133,2,-1,320
133,2,1,320
133,2,1,320
133,2,-1,320
133,1,-1,320
133,1,-1,320
133,1,-1,320
133,2,1,320
133,2,-1,320
133,2,-1,320
133,2,-1,320
133,1,-1,320
133,1,-1,320
133,2,1,320
133,2,-1,320
133,1,-1,320
133,1,1,320
133,2,1,320
133,1,1,320
133,1,-1,320
133,1,-1,320
133,2,-1,320
133,1,-1,320
133,1,-1,320
133,2,1,320
133,2,-1,320
133,2,1,320
133,2,-1,320
133,1,-1,320
133,1,-1,320
133,1,-1,320
133,1,1,320
133,1,1,320
133,2,-1,320
133,1,1,320
133,2,-1,320
133,2,1,320
133,2,-1,320
133,1,1,320
133,2,-1,320
133,1,1,320
133,2,1,320
133,1,1,320
133,1,1,320
133,2,-1,320
133,2,1,320
133,2,-1,320
133,2,-1,320
133,2,-1,320
133,1,1,320
133,1,-1,320
133,1,1,320
133,2,-1,320
133,2,-1,320
133,2,1,320
133,2,-1,320
133,1,-1,320
133,2,-1,320
133,2,1,320
133,2,-1,320
133,2,-1,320
133,2,-1,320
133,1,1,320
133,2,1,320
133,2,-1,320
133,2,-1,320
133,1,-1,320
133,1,-1,320
133,1,-1,320
133,2,1,320
133,2,-1,320
133,2,-1,320
133,2,-1,320
133,1,1,320
133,1,-1,320
133,1,1,320
133,1,-1,320
133,1,-1,320
133,2,-1,320
133,1,-1,320
133,1,-1,320
133,1,1,320
133,2,1,320
133,1,-1,320
133,2,-1,320
133,1,1,320
133,2,1,320
133,2,-1,320
133,2,1,320
133,1,1,320
133,2,1,320
133,2,1,320
133,1,-1,320
133,1,-1,320
133,1,-1,320
133,2,1,320
133,1,-1,320
133,2,1,320
133,1,-1,320
133,2,1,320
133,1,-1,320
133,1,-1,320
133,2,1,320
133,1,-1,320
133,1,-1,320
231,2,1,320
231,1,1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,2,1,320
231,2,-1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,1,-1,320
231,1,1,320
231,1,-1,320
231,1,-1,320
231,1,-1,320
231,2,1,320
231,2,-1,320
231,2,-1,320
231,1,-1,320
231,1,1,320
231,2,1,320
231,1,1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,2,-1,320
231,2,-1,320
231,1,1,320
231,2,-1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,1,1,320
231,1,1,320
231,2,1,320
231,2,1,320
231,2,-1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,2,-1,320
231,2,1,320
231,1,-1,320
231,1,-1,320
231,2,1,320
231,1,1,320
231,1,1,320
231,1,-1,320
231,1,-1,320
231,1,-1,320
231,2,-1,320
231,1,-1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,1,-1,320
231,2,-1,320
231,2,-1,320
231,1,-1,320
231,2,1,320
231,2,1,320
231,2,1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,1,-1,320
231,2,1,320
231,2,1,320
231,2,1,320
231,2,1,320
231,1,1,320
231,2,1,320
231,1,1,320
231,1,-1,320
231,2,-1,320
231,2,1,320
231,1,-1,320
231,1,1,320
231,1,1,320
231,1,-1,320
231,2,-1,320
231,2,-1,320
231,2,-1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,1,1,320
231,2,-1,320
231,1,1,320
231,2,1,320
231,2,1,320
231,1,1,320
231,2,-1,320
231,2,-1,320
231,1,1,320
231,1,-1,320
231,2,1,320
231,2,-1,320
231,1,-1,320
231,1,-1,320
231,1,1,320
231,2,1,320
231,1,1,320
231,2,1,320
231,1,1,320
231,2,-1,320
231,2,1,320
231,1,1,320
231,2,-1,320
231,2,1,320
231,1,1,320
231,1,-1,320
231,1,-1,320
231,2,-1,320
231,2,1,320
231,1,-1,320
231,2,1,320
231,2,-1,320
231,2,1,320
231,1,-1,320
231,1,1,320
231,2,1,320
231,2,1,320
231,2,1,320
231,2,1,320
231,2,1,320
231,1,-1,320
231,1,-1,320
231,1,-1,320
231,2,1,320
231,1,-1,320
231,2,1,320
239,2,1,320
239,2,1,320
239,2,1,320
239,2,-1,320
239,1,-1,320
239,2,-1,320
239,1,-1,320
239,1,-1,320
239,2,1,320
239,2,-1,320
239,1,1,320
239,2,-1,320
239,1,1,320
239,1,-1,320
239,2,-1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,-1,320
239,2,-1,320
239,2,-1,320
239,2,-1,320
239,2,-1,320
239,2,-1,320
239,1,-1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,1,-1,320
239,2,1,320
239,2,1,320
239,2,1,320
239,2,1,320
239,2,1,320
239,2,-1,320
239,1,-1,320
239,1,-1,320
239,2,-1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,2,1,320
239,2,1,320
239,1,-1,320
239,2,1,320
239,1,1,320
239,1,-1,320
239,2,-1,320
239,2,1,320
239,1,-1,320
239,1,-1,320
239,1,-1,320
239,2,1,320
239,1,-1,320
239,1,-1,320
239,1,-1,320
239,2,1,320
239,2,1,320
239,1,-1,320
239,2,1,320
239,1,-1,320
239,2,-1,320
239,1,-1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,1,1,320
239,2,-1,320
239,1,-1,320
239,2,-1,320
239,2,-1,320
239,2,-1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,1,1,320
239,1,-1,320
239,2,-1,320
239,1,1,320
239,2,-1,320
239,1,1,320
239,1,1,320
239,2,-1,320
239,1,-1,320
239,2,-1,320
239,1,-1,320
239,1,-1,320
239,2,1,320
239,1,1,320
239,2,-1,320
239,1,-1,320
239,1,1,320
239,1,1,320
239,2,-1,320
239,2,-1,320
239,2,1,320
239,1,1,320
239,2,-1,320
239,2,-1,320
239,1,-1,320
239,1,-1,320
239,2,1,320
239,2,1,320
239,2,-1,320
239,2,1,320
239,2,1,320
239,1,-1,320
239,2,-1,320
239,2,1,320
239,2,-1,320
239,1,-1,320
239,2,1,320
239,2,-1,320
239,2,1,320
239,1,-1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,1,-1,320
239,1,1,320
239,1,-1,320
239,2,-1,320
239,1,-1,320
239,1,-1,320
239,1,1,320
239,2,1,320
239,1,-1,320
239,1,-1,320
239,1,-1,320
239,1,-1,320
239,2,1,320
239,2,1,320
239,2,1,320
239,2,-1,320
239,2,1,320
239,2,-1,320
239,2,1,320
239,2,1,320
239,2,-1,320
239,1,-1,320
239,2,1,320
83,2,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,2,1,320
83,2,-1,320
83,2,1,320
83,2,-1,320
83,1,1,320
83,1,1,320
83,2,1,320
83,2,-1,320
83,2,-1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,2,1,320
83,2,-1,320
83,2,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,2,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,2,-1,320
83,1,-1,320
83,2,-1,320
83,1,-1,320
83,2,-1,320
83,1,-1,320
83,2,1,320
83,2,-1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,1,-1,320
83,1,1,320
83,1,-1,320
83,1,-1,320
83,2,-1,320
83,1,-1,320
83,2,1,320
83,2,1,320
83,2,-1,320
83,1,1,320
83,1,-1,320
83,1,-1,320
83,1,1,320
83,1,-1,320
83,1,-1,320
83,1,-1,320
83,1,1,320
83,1,-1,320
83,1,-1,320
83,1,-1,320
83,1,1,320
83,2,-1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,2,1,320
83,2,1,320
83,1,-1,320
83,2,1,320
83,1,-1,320
83,2,1,320
83,2,-1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,2,1,320
83,2,-1,320
83,2,-1,320
83,2,-1,320
83,2,-1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,2,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,2,-1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,1,-1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,1,1,320
83,1,-1,320
83,1,-1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,-1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,1,-1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,1,-1,320
83,1,-1,320
83,2,-1,320
83,1,-1,320
83,1,1,320
83,1,1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,-1,320
83,2,-1,320
83,2,1,320
83,2,-1,320
83,2,1,320
83,2,1,320
83,2,1,320
83,2,1,320
107,2,-1,320
107,1,-1,320
107,2,1,320
107,2,-1,320
107,1,1,320
107,1,1,320
107,1,-1,320
107,2,1,320
107,1,1,320
107,2,-1,320
107,1,-1,320
107,2,-1,320
107,1,1,320
107,1,1,320
107,1,1,320
107,1,-1,320
107,2,-1,320
107,1,1,320
107,1,1,320
107,1,1,320
107,2,-1,320
107,1,-1,320
107,1,-1,320
107,1,1,320
107,2,-1,320
107,2,1,320
107,2,-1,320
107,2,-1,320
107,2,1,320
107,2,-1,320
107,1,1,320
107,1,1,320
107,1,1,320
107,1,1,320
107,2,-1,320
107,1,-1,320
107,2,1,320
107,2,-1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,1,-1,320
107,2,-1,320
107,1,1,320
107,1,-1,320
107,1,-1,320
107,1,-1,320
107,2,1,320
107,1,-1,320
107,2,1,320
107,2,1,320
107,1,-1,320
107,2,-1,320
107,2,1,320
107,1,-1,320
107,2,-1,320
107,2,-1,320
107,2,-1,320
107,1,-1,320
107,1,1,320
107,1,1,320
107,1,-1,320
107,1,1,320
107,1,-1,320
107,2,-1,320
107,1,-1,320
107,1,-1,320
107,2,1,320
107,2,1,320
107,1,-1,320
107,2,1,320
107,2,1,320
107,1,-1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,-1,320
107,1,-1,320
107,2,-1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,2,-1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,1,1,320
107,2,-1,320
107,1,1,320
107,1,1,320
107,1,-1,320
107,2,-1,320
107,2,1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,2,1,320
107,2,-1,320
107,2,-1,320
107,1,1,320
107,1,1,320
107,1,1,320
107,2,1,320
107,2,1,320
107,2,-1,320
107,1,1,320
107,1,-1,320
107,1,1,320
107,2,-1,320
107,1,-1,320
107,2,1,320
107,2,-1,320
107,1,-1,320
107,1,1,320
107,2,1,320
107,1,-1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,1,1,320
107,2,1,320
107,1,-1,320
107,1,-1,320
107,2,-1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,1,-1,320
107,1,-1,320
107,2,1,320
107,1,1,320
107,1,-1,320
107,2,-1,320
107,2,1,320
107,1,1,320
107,1,1,320
107,1,1,320
107,1,-1,320
107,1,-1,320
107,1,-1,320
107,2,1,320
107,1,-1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,-1,320
107,1,1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,-1,320
107,1,-1,320
107,2,1,320
107,2,1,320
107,2,1,320
107,2,1,320
170,2,1,320
170,2,-1,320
170,2,-1,320
170,2,-1,320
170,1,1,320
170,1,-1,320
170,1,1,320
170,1,1,320
170,1,-1,320
170,1,-1,320
170,2,-1,320
170,2,-1,320
170,2,-1,320
170,2,-1,320
170,1,-1,320
170,2,-1,320
170,2,-1,320
170,1,1,320
170,1,-1,320
170,2,-1,320
170,1,-1,320
170,2,-1,320
170,2,-1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,1,-1,320
170,2,1,320
170,1,1,320
170,2,1,320
170,2,-1,320
170,1,1,320
170,2,-1,320
170,1,1,320
170,2,1,320
170,2,-1,320
170,2,1,320
170,1,1,320
170,2,1,320
170,2,1,320
170,2,-1,320
170,1,-1,320
170,1,1,320
170,2,-1,320
170,2,1,320
170,1,1,320
170,1,-1,320
170,1,-1,320
170,1,-1,320
170,1,-1,320
170,1,-1,320
170,2,-1,320
170,1,1,320
170,2,-1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,1,-1,320
170,2,1,320
170,2,1,320
170,1,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,1,1,320
170,2,1,320
170,2,-1,320
170,2,1,320
170,1,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,-1,320
170,2,-1,320
170,2,-1,320
170,1,-1,320
170,2,1,320
170,2,-1,320
170,2,-1,320
170,1,-1,320
170,1,-1,320
170,2,1,320
170,2,1,320
170,2,-1,320
170,2,1,320
170,2,-1,320
170,2,-1,320
170,2,1,320
170,2,-1,320
170,2,-1,320
170,1,1,320
170,2,-1,320
170,2,-1,320
170,2,-1,320
170,1,1,320
170,2,1,320
170,2,-1,320
170,2,1,320
170,2,-1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,1,-1,320
170,1,1,320
170,1,1,320
170,1,-1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,2,-1,320
170,2,-1,320
170,1,1,320
170,1,-1,320
170,1,1,320
170,1,-1,320
170,1,1,320
170,2,1,320
170,1,-1,320
170,2,1,320
170,2,-1,320
170,1,1,320
170,1,1,320
170,2,-1,320
170,1,1,320
170,1,1,320
170,1,1,320
170,1,-1,320
170,1,1,320
170,1,-1,320
170,1,-1,320
170,1,-1,320
170,2,1,320
170,2,1,320
170,1,1,320
170,1,-1,320
170,2,1,320
170,2,1,320
170,1,-1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,1,320
170,2,-1,320
170,1,-1,320
170,2,1,320
170,2,1,320
232,1,1,320
232,2,-1,320
232,1,-1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,2,-1,320
232,2,1,320
232,1,1,320
232,1,-1,320
232,2,-1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,1,1,320
232,2,1,320
232,1,-1,320
232,1,-1,320
232,2,1,320
232,1,1,320
232,1,1,320
232,2,-1,320
232,1,1,320
232,2,1,320
232,1,1,320
232,2,1,320
232,1,1,320
232,2,-1,320
232,2,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,2,1,320
232,2,-1,320
232,1,-1,320
232,1,-1,320
232,1,-1,320
232,2,-1,320
232,1,-1,320
232,1,1,320
232,1,-1,320
232,1,1,320
232,1,-1,320
232,2,-1,320
232,2,-1,320
232,1,-1,320
232,1,-1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,2,1,320
232,1,-1,320
232,1,1,320
232,1,-1,320
232,2,1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,1,-1,320
232,2,1,320
232,2,-1,320
232,1,-1,320
232,2,-1,320
232,1,1,320
232,2,-1,320
232,2,-1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,2,-1,320
232,1,1,320
232,2,-1,320
232,2,-1,320
232,1,1,320
232,1,-1,320
232,2,1,320
232,2,-1,320
232,1,-1,320
232,2,-1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,2,-1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,2,-1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,1,-1,320
232,2,-1,320
232,2,-1,320
232,2,-1,320
232,1,-1,320
232,2,-1,320
232,2,-1,320
232,1,1,320
232,1,-1,320
232,1,-1,320
232,1,1,320
232,1,1,320
232,1,1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,1,1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,1,320
232,2,1,320
232,2,-1,320
232,1,-1,320
232,2,1,320
232,2,-1,320
232,1,-1,320
232,1,1,320
232,2,-1,320
232,2,1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,2,1,320
232,1,-1,320
232,2,1,320
232,2,1,320
232,1,-1,320
232,1,1,320
232,1,1,320
232,1,-1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,2,-1,320
57,1,-1,320
57,2,-1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,2,-1,320
57,1,-1,320
57,1,1,320
57,1,-1,320
57,1,-1,320
57,1,1,320
57,1,1,320
57,2,1,320
57,2,-1,320
57,1,-1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,1,-1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,-1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,-1,320
57,1,-1,320
57,2,-1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,2,-1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,-1,320
57,1,-1,320
57,2,-1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,1,-1,320
57,1,1,320
57,1,-1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,2,1,320
57,2,1,320
57,2,1,320
57,2,-1,320
57,2,1,320
57,2,-1,320
57,1,-1,320
57,2,1,320
236,2,-1,320
236,1,1,320
236,1,-1,320
236,1,1,320
236,1,-1,320
236,2,-1,320
236,2,-1,320
236,2,1,320
236,2,-1,320
236,2,-1,320
236,1,-1,320
236,2,1,320
236,1,1,320
236,1,-1,320
236,1,-1,320
236,1,1,320
236,1,1,320
236,2,-1,320
236,2,1,320
236,1,1,320
236,2,-1,320
236,1,1,320
236,1,-1,320
236,1,-1,320
236,2,-1,320
236,1,1,320
236,1,1,320
236,1,1,320
236,1,1,320
236,1,1,320
236,2,-1,320
236,2,-1,320
236,2,-1,320
236,1,1,320
236,1,-1,320
236,2,-1,320
236,2,-1,320
236,2,-1,320
236,1,1,320
236,1,1,320
236,1,-1,320
236,1,1,320
236,2,1,320
236,1,-1,320
236,2,1,320
236,2,1,320
236,1,1,320
236,2,1,320
236,2,-1,320
236,1,1,320
236,2,1,320
236,1,-1,320
236,1,1,320
236,1,1,320
236,1,-1,320
236,1,-1,320
236,1,1,320
236,2,-1,320
236,1,-1,320
236,1,-1,320
236,1,1,320
236,2,1,320
236,2,1,320
236,2,1,320
236,1,1,320
236,1,-1,320
236,1,-1,320
236,1,-1,320
236,2,-1,320
236,1,-1,320
236,1,1,320
236,2,1,320
236,1,-1,320
236,2,1,320
236,1,-1,320
236,1,-1,320
236,2,1,320
236,2,1,320
236,2,1,320
236,2,1,320
236,1,-1,320
236,1,1,320
236,1,1,320
236,1,-1,320
236,1,1,320
236,2,1,320
236,2,-1,320
236,1,-1,320
236,2,1,320
236,1,1,320
236,1,1,320
236,2,-1,320
